advertiser_id,nps_score
27269423,8
27269452,9
27269464,6
27269490,10
27269531,1
27269573,9
27269586,0
27269591,0
27269592,7
27269715,6
27269741,6
27269819,7
27269853,7
27269860,10
27269868,6
27269949,7
27270020,8
27270093,1
27270163,5
27270169,8
27270193,5
27270237,10
27270252,3
27270277,5
27270312,10
27270431,10
27270497,1
27270525,10
27270538,4
27270543,10
27270559,5
27270598,0
27270638,10
27270699,8
27270723,9
27270737,3
27270742,7
27270744,10
27270879,8
27270883,10
27270904,5
27270938,10
27270966,10
27270988,10
27270999,0
27271038,0
27271092,10
27271134,5
27271147,10
27271153,6
27271211,8
27271236,0
27271255,10
27271262,7
27271364,7
27271392,10
27271410,8
27271415,10
27271434,5
27271475,2
27271538,10
27271562,6
27271586,3
27271643,0
27271658,10
27271686,9
27271702,4
27271723,6
27271737,8
27271824,9
27271863,10
27271878,9
27271898,10
27271919,5
27271942,9
27271944,1
27271953,3
27271969,8
27271974,10
27272006,3
27272031,9
27272035,9
27272075,10
27272085,7
27272089,8
27272155,0
27272249,0
27272277,10
27272284,8
27272288,9
27272402,10
27272460,0
27272474,5
27272478,9
27272480,10
27272502,1
27272503,1
27272515,10
27272548,0
27272647,10
27272653,4
27272654,10
27272682,9
27272698,9
27272705,10
27272716,7
27272720,8
27272746,5
27272767,3
27272778,6
27272780,10
27272794,10
27272833,9
27272838,7
27272888,10
27272901,8
27272935,1
27272994,6
27273019,10
27273024,6
27273030,7
27273044,10
27273111,10
27273127,5
27273184,8
27273251,9
27273259,10
27273267,0
27273303,9
27273324,8
27273342,0
27273387,7
27273397,10
27273438,0
27273481,10
27273487,1
27273547,10
27273568,10
27273575,10
27273582,10
27273586,9
27273660,9
27273665,8
27273678,9
27273683,6
27273716,7
27273727,0
27273749,8
27273774,9
27273797,7
27273818,9
27273878,10
27273884,10
27273897,7
27273978,10
27273987,0
27274034,10
27274050,10
27274105,8
27274133,3
27274175,6
27274176,7
27274186,6
27274240,0
27274241,8
27274263,10
27274363,10
27274384,4
27274428,10
27274453,7
27274488,6
27274489,7
27274520,8
27274529,2
27274550,8
27274596,1
27274602,9
27274651,10
27274661,10
27274781,8
27274924,0
27274929,10
27274940,7
27274951,8
27275041,2
27275044,7
27275069,9
27275088,7
27275153,8
27275167,9
27275186,10
27275217,7
27275231,7
27275268,2
27275277,8
27275298,4
27275324,10
27275398,0
27275427,10
27275503,4
27275514,7
27275579,10
27275610,4
27275612,9
27275622,10
27275623,2
27275633,5
27275651,10
27275674,8
27275748,2
27275760,8
27275797,9
27275841,2
27275856,10
27275877,7
27275919,1
27275979,9
27275999,8
27276018,7
27276047,10
27276096,0
27276243,0
27276287,1
27276325,1
27276378,8
27276409,10
27276436,5
27276477,10
27276520,6
27276572,9
27276588,10
27276612,8
27276621,10
27276632,8
27276664,9
27276680,0
27276711,10
27276742,10
27276759,10
27276764,10
27276795,7
27276800,8
27276878,7
27276898,5
27276909,10
27276919,10
27276997,10
27277047,10
27277101,10
27277116,0
27277142,7
27277145,6
27277176,10
27277223,10
27277271,6
27277311,9
27277322,7
27277367,5
27277372,7
27277412,10
27277434,10
27277442,8
27277459,1
27277478,0
27277532,9
27277604,9
27277656,10
27277666,7
27277669,10
27277709,2
27277728,7
27277731,7
27277738,8
27277766,10
27277771,10
27277772,10
27277820,10
27277821,10
27277836,7
27277877,10
27277891,5
27277904,7
27277930,9
27277943,10
27277966,0
27277967,9
27277976,10
27277985,0
27277994,5
27278035,10
27278101,10
27278189,10
27278190,9
27278284,9
27278297,0
27278318,9
27278327,10
27278390,7
27278404,10
27278438,7
27278440,7
27278443,10
27278444,6
27278474,6
27278499,7
27278526,0
27278553,8
27278599,10
27278610,10
27278619,7
27278658,10
27278689,0
27278703,8
27278732,10
27278803,10
27278844,10
27278851,8
27278889,9
27278902,8
27278934,1
27278985,9
27279001,10
27279008,9
27279010,8
27279011,9
27279078,8
27279108,10
27279184,10
27279257,5
27279293,7
27279310,10
27279389,8
27279391,10
27279500,8
27279512,10
27279528,10
27279531,0
27279540,10
27279570,10
27279596,5
27279612,10
27279638,10
27279657,10
27279684,10
27279700,5
27279739,8
27279748,4
27279834,5
27279869,10
27279911,9
27279917,2
27279991,10
27280070,8
27280087,10
27280174,8
27280190,9
27280216,7
27280261,10
27280342,10
27280360,10
27280419,0
27280455,10
27280471,8
27280478,8
27280614,8
27280651,10
27280652,10
27280723,10
27280740,9
27280774,10
27280792,10
27280886,1
27280985,10
27281108,1
27281110,3
27281124,1
27281197,10
27281316,10
27281323,8
27281351,3
27281427,10
27281472,4
27281523,10
27281559,0
27281579,5
27281590,9
27281591,7
27281659,9
27281669,10
27281761,10
27281795,10
27281864,10
27281957,8
27282020,10
27282217,10
27282220,9
27282332,10
27282666,2
27282672,10
27282716,10
27282735,10
27282790,5
27282823,10
27282847,3
27282888,5
27282920,1
27282926,7
27282927,10
27282930,10
27282969,7
27283036,10
27283139,9
27283165,8
27283211,10
27283221,8
27283251,2
27283283,9
27283286,10
27283396,10
27283410,10
27283473,1
27283488,10
27283555,7
27283663,10
27283687,10
27283692,9
27283713,10
27283724,7
27283731,9
27283765,10
27283782,10
27283786,10
27283849,8
27283890,10
27283976,8
27284003,9
27284024,10
27284026,8
27284066,10
27284073,10
27284077,6
27284151,10
27284217,10
27284231,7
27284242,8
27284303,8
27284316,8
27284344,7
27284367,10
27284565,8
27284582,2
27284734,3
27284744,9
27284763,9
27284795,10
27284815,10
27284982,10
27285057,10
27285093,8
27285103,5
27285115,10
27285210,9
27285274,10
27285288,5
27285338,10
27285359,6
27285506,2
27285561,10
27285566,8
27285588,10
27285598,9
27285607,8
27285618,10
27285632,10
27285639,10
27285760,10
27285792,10
27285817,8
27285856,8
27285892,5
27285895,0
27285918,10
27286107,8
27286152,6
27286158,10
27286313,9
27286330,2
27286407,10
27286538,7
27286618,8
27286691,10
27286726,10
27286798,10
27286804,10
27286885,7
27286891,10
27287036,7
27287038,6
27287094,10
27287097,8
27287145,10
27287177,5
27287181,5
27287394,10
27287399,10
27287451,10
27287472,8
27287483,0
27287536,6
27287548,0
27287594,10
27287601,10
27287674,7
27287799,10
27287803,7
27287840,10
27287866,5
27287908,10
27287966,6
27287998,10
27288021,0
27288365,10
27288404,10
27288405,10
27288459,8
27288486,10
27288652,10
27288811,8
27288825,1
27288837,10
27288840,10
27288956,10
27288977,10
27289124,7
27289162,8
27289184,10
27289241,10
27289259,8
27289407,10
27289443,10
27289502,9
27289640,7
27289709,9
27289725,8
27289825,9
27289846,8
27289897,7
27289926,8
27289929,8
27289945,10
27290014,3
27290140,10
27290175,10
27290284,10
27290478,9
27290680,10
27290768,10
27290773,6
27290824,8
27290882,8
27290892,10
27290955,1
27290973,10
27290985,8
27291048,1
27291102,3
27291140,8
27291149,7
27291250,5
27291304,8
27291322,4
27291354,7
27291360,7
27291434,10
27291462,9
27291483,9
27291506,9
27291530,4
27291533,7
27291567,9
27291570,7
27291589,10
27291730,10
27291758,0
27291841,0
27291845,7
27291860,9
27291862,8
27291881,10
27291934,7
27291939,9
27291940,9
27291957,10
27291973,8
27291977,10
27291991,7
27292024,7
27292038,7
27292042,10
27292045,5
27292082,7
27292091,5
27292241,7
27292242,4
27292279,3
27292310,9
27292336,0
27292339,10
27292365,3
27292387,3
27292413,8
27292434,8
27292440,10
27292466,10
27292481,10
27292518,5
27292568,7
27292633,10
27292638,10
27292653,10
27292787,8
27292813,2
27292856,9
27292857,8
27292883,8
27292971,8
27292974,10
27292997,8
27293038,8
27293074,10
27293077,5
27293112,9
27293131,2
27293151,10
27293169,5
27293292,4
27293334,4
27293393,8
27293416,10
27293429,8
27293445,0
27293455,10
27293504,1
27293546,10
27293572,10
27293586,2
27293699,10
27293712,8
27293773,10
27293825,5
27293832,0
27293976,10
27293994,7
27294117,8
27294124,6
27294144,9
27294150,0
27294172,5
27294195,7
27294239,7
27294276,8
27294301,10
27294370,10
27294386,10
27294456,8
27294465,10
27294493,10
27294517,1
27294599,5
27294608,8
27294645,10
27294646,8
27294661,8
27294671,7
27294685,3
27294729,10
27294753,9
27294754,9
27294759,10
27294816,9
27294841,10
27294850,6
27294855,1
27294901,5
27294964,7
27294968,10
27294987,10
27294990,10
27295012,10
27295080,10
27295095,10
27295110,8
27295113,4
27295120,10
27295127,10
27295131,9
27295149,7
27295217,8
27295271,10
27295275,7
27295297,10
27295311,0
27295340,9
27295347,0
27295411,10
27295415,6
27295475,2
27295513,8
27295520,6
27295521,10
27295551,8
27295568,7
27295590,9
27295608,8
27295657,10
27295687,10
27295728,0
27295744,8
27295749,10
27295761,6
27295773,5
27295812,5
27295821,5
27295888,10
27295897,5
27295918,10
27295923,9
27295970,10
27295975,9
27295990,10
27296064,5
27296077,10
27296098,10
27296120,10
27296151,6
27296175,10
27296200,10
27296223,10
27296269,8
27296324,4
27296331,8
27296365,10
27296369,10
27296371,7
27296375,10
27296380,10
27296387,7
27296403,9
27296477,10
27296485,9
27296486,9
27296492,9
27296509,5
27296593,0
27296606,2
27296607,5
27296625,9
27296641,2
27296647,0
27296683,10
27296687,7
27296697,10
27296732,10
27296737,5
27296776,8
27296796,10
27296865,10
27296879,4
27296886,8
27296935,6
27296984,10
27297000,10
27297022,0
27297059,10
27297061,7
27297137,0
27297144,8
27297205,10
27297211,7
27297227,9
27297261,7
27297315,10
27297394,10
27297406,7
27297433,10
27297439,10
27297450,6
27297480,8
27297529,9
27297558,9
27297587,10
27297618,6
27297661,10
27297703,0
27297714,9
27297747,9
27297783,8
27297845,10
27297903,8
27297969,10
27297991,10
27298016,8
27298025,3
27298028,10
27298043,1
27298116,5
27298193,8
27298246,0
27298248,8
27298378,3
27298400,2
27298428,6
27298433,5
27298470,8
27298496,3
27298516,8
27298528,10
27298576,9
27298609,9
27298679,4
27298727,0
27298814,0
27298849,1
27298900,5
27298910,10
27298942,0
27298943,10
27299017,8
27299038,1
27299055,7
27299065,8
27299087,2
27299178,7
27299241,10
27299256,0
27299297,7
27299397,8
27299403,6
27299478,9
27299489,10
27299535,7
27299562,9
27299574,10
27299681,0
27299712,10
27299747,10
27299758,9
27299878,8
27299891,8
27299898,9
27299950,10
27299955,8
27300033,9
27300039,10
27300042,10
27300043,0
27300066,10
27300070,10
27300100,10
27300107,10
27300128,10
27300148,9
27300174,9
27300218,6
27300234,8
27300235,10
27300236,8
27300314,9
27300412,6
27300452,4
27300512,8
27300527,8
27300665,9
27300677,7
27300688,10
27300700,10
27300707,7
27300714,10
27300777,9
27300797,10
27300808,9
27300828,7
27300924,10
27301022,10
27301049,10
27301086,10
27301094,0
27301096,10
27301126,8
27301128,8
27301223,10
27301241,7
27301299,3
27301335,10
27301340,9
27301476,10
27301489,8
27301506,10
27301510,0
27301564,10
27301568,8
27301574,10
27301581,10
27301617,10
27301636,2
27301643,8
27301653,9
27301857,10
27301948,7
27301984,8
27301999,10
27302026,1
27302090,8
27302119,10
27302209,7
27302227,10
27302243,5
27302381,10
27302520,10
27302545,8
27302554,10
27302576,10
27302711,9
27302836,10
27302840,8
27302858,0
27302873,0
27302874,9
27302981,10
27302982,5
27303014,9
27303055,8
27303115,10
27303145,9
27303386,7
27303411,8
27303447,8
27303490,0
27303553,10
27303756,10
27303784,10
27303794,4
27303828,10
27303835,10
27303939,0
27304042,8
27304043,1
27304078,10
27304146,10
27304163,9
27304182,10
27304192,10
27304219,3
27304241,8
27304290,5
27304297,0
27304328,5
27304368,10
27304374,8
27304417,10
27304420,10
27304436,7
27304458,0
27304503,10
27304509,7
27304539,10
27304558,0
27304566,6
27304569,9
27304577,7
27304590,10
27304634,10
27304639,8
27304719,10
27304739,10
27304775,10
27304783,9
27304784,8
27304804,2
27304820,9
27304838,9
27304842,8
27304865,10
27304924,9
27304954,10
27304982,10
27305019,9
27305218,8
27305352,8
27305379,4
27305528,2
27305582,10
27305618,8
27305649,10
27305681,10
27305714,10
27305724,10
27305737,10
27305778,7
27305881,10
27305918,10
27306077,10
27306125,0
27306157,8
27306264,10
27306322,7
27306372,10
27306406,9
27306465,9
27306520,9
27306539,8
27306554,10
27306586,8
27306644,10
27306819,10
27306863,4
27306878,10
27306966,10
27307016,10
27307052,8
27307068,8
27307072,10
27307079,0
27307090,8
27307125,9
27307185,8
27307194,6
27307212,10
27307398,2
27307410,9
27307431,10
27307446,10
27307454,10
27307466,9
27307546,10
27307548,8
27307565,8
27307566,10
27307583,9
27307617,10
27307671,9
27307675,0
27307782,5
27307808,0
27307827,9
27307842,10
27307961,10
27307992,10
27308085,8
27308121,8
27308149,8
27308259,8
27308379,10
27308389,10
27308478,10
27308569,1
27308576,4
27308680,10
27308683,8
27308694,1
27308700,9
27308767,10
27308768,6
27308801,8
27308939,10
27309049,7
27309061,5
27309168,4
27309302,10
27309317,9
27309334,0
27309354,7
27309430,8
27309436,10
27309442,0
27309557,7
27309565,10
27309709,3
27309798,10
27310091,7
27310211,9
27310218,0
27310243,10
27310259,10
27310260,8
27310271,10
27310283,7
27310400,8
27310450,7
27310456,9
27310460,8
27310475,9
27310623,10
27310693,8
27310748,10
27310909,9
27310910,10
27311129,10
27311201,10
27311224,10
27311255,10
27311260,7
27311402,0
27311535,8
27311570,10
27311591,9
27311823,0
27311853,0
27311883,10
27311971,0
27312023,10
27312056,8
27312066,10
27312073,10
27312093,10
27312139,2
27312147,10
27312220,10
27312231,8
27312233,1
27312248,10
27312257,9
27312325,9
27312345,9
27312358,2
27312401,7
27312428,8
27312489,10
27312507,10
27312512,5
27312516,5
27312544,10
27312566,10
27312616,10
27312735,10
27312908,10
27313027,10
27313068,10
27313134,10
27313145,3
27313147,8
27313177,10
27313207,9
27313209,8
27313220,7
27313247,10
27313250,10
27313283,8
27313335,5
27313361,7
27313373,10
27313451,6
27313499,10
27313608,9
27313694,9
27313709,8
27313712,10
27313718,10
27313728,0
27313763,9
27313970,10
27313994,5
27314140,10
27314231,8
27314240,8
27314282,10
27314390,10
27314398,6
27314411,10
27314472,10
27314485,8
27314496,3
27314523,7
27314541,10
27314584,10
27314670,10
27314711,0
27314816,10
27314851,5
27314865,5
27314867,7
27314868,9
27314874,10
27314884,7
27314972,9
27315060,9
27315121,10
27315156,10
27315240,8
27315244,9
27315324,8
27315328,10
27315345,1
27315514,10
27315531,9
27315579,10
27315591,10
27315671,10
27315728,10
27315844,10
27315982,10
27316017,4
27316044,10
27316104,10
27316216,5
27316270,8
27316276,10
27316342,7
27316385,9
27316462,10
27316481,6
27316556,8
27316560,9
27316571,9
27316654,9
27316659,7
27316666,9
27316699,8
27316797,0
27316813,8
27316854,10
27316875,7
27316911,6
27316935,1
27316976,5
27316981,10
27316988,10
27316992,8
27317036,8
27317046,6
27317111,8
27317129,10
27317166,10
27317167,10
27317179,8
27317241,2
27317283,1
27317284,8
27317422,3
27317437,10
27317482,10
27317503,2
27317642,10
27317704,0
27317730,10
27317761,6
27317778,8
27317811,2
27317829,10
27317841,10
27317905,8
27317944,8
27317953,10
27318024,10
27318027,8
27318029,7
27318044,10
27318063,7
27318176,5
27318177,10
27318217,5
27318255,10
27318270,10
27318288,10
27318349,10
27318399,3
27318502,0
27318571,7
27318608,0
27318662,10
27318748,10
27318803,0
27318815,0
27318884,9
27318888,10
27318910,10
27318950,10
27319070,10
27319087,5
27319090,7
27319094,8
27319179,5
27319181,4
27319186,2
27319240,7
27319244,9
27319273,4
27319293,10
27319322,10
27319337,6
27319338,3
27319342,7
27319346,1
27319362,4
27319415,7
27319529,10
27319620,9
27319698,8
27319773,7
27319816,10
27319849,10
27320038,10
27320102,8
27320105,10
27320178,9
27320218,3
27320255,9
27320282,10
27320413,5
27320429,0
27320432,3
27320434,10
27320476,5
27320512,8
27320514,8
27320560,8
27320607,10
27320626,0
27320633,10
27320650,4
27320679,8
27320688,10
27320691,0
27320717,10
27320798,8
27320827,9
27320874,10
27320878,7
27320887,6
27320933,9
27320949,10
27321002,0
27321013,2
27321034,8
27321101,7
27321124,3
27321147,10
27321160,7
27321166,0
27321199,0
27321224,8
27321231,10
27321247,8
27321289,0
27321359,10
27321423,8
27321424,2
27321452,10
27321521,0
27321535,10
27321587,6
27321619,10
27321672,8
27321673,8
27321761,9
27321798,3
27321811,6
27321837,6
27321870,7
27321911,7
27322011,7
27322033,0
27322105,10
27322223,8
27322228,10
27322251,10
27322292,9
27322317,10
27322364,10
27322378,0
27322458,8
27322477,1
27322489,10
27322496,8
27322507,10
27322625,10
27322700,9
27322734,6
27322767,8
27322776,9
27322797,8
27322818,2
27322853,10
27322968,8
27322980,9
27322994,10
27323008,0
27323051,9
27323076,10
27323122,8
27323136,10
27323166,10
27323169,10
27323170,4
27323190,6
27323255,6
27323279,9
27323328,9
27323385,2
27323411,8
27323420,9
27323442,9
27323473,6
27323497,0
27323524,3
27323530,2
27323552,10
27323588,10
27323657,6
27323672,10
27323736,10
27323751,1
27323774,10
27323788,10
27323839,3
27323857,9
27323921,0
27323942,10
27324008,8
27324097,8
27324111,9
27324155,10
27324167,8
27324172,10
27324194,5
27324219,7
27324285,10
27324317,1
27324370,7
27324487,10
27324506,9
27324585,2
27324617,10
27324666,7
27324725,10
27324742,10
27324752,7
27324762,10
27324787,7
27324791,5
27324931,2
27324944,4
27324994,10
27325016,3
27325020,3
27325068,9
27325083,9
27325093,5
27325097,10
27325127,9
27325162,9
27325168,10
27325192,9
27325234,10
27325236,10
27325238,2
27325314,9
27325493,10
27325764,0
27325793,8
27325854,6
27325883,3
27325921,10
27325941,5
27325960,10
27325977,6
27326134,10
27326139,0
27326162,7
27326190,10
27326196,10
27326224,8
27326270,10
27326298,9
27326320,6
27326367,8
27326404,3
27326453,3
27326559,10
27326594,8
27326596,0
27326612,0
27326641,9
27326675,10
27326697,6
27326702,10
27326731,10
27326760,10
27326790,6
27326791,10
27326833,10
27326849,10
27326856,10
27326954,0
27326972,1
27327112,10
27327154,10
27327185,0
27327206,2
27327417,8
27327553,9
27327593,10
27327647,10
27327669,6
27327831,10
27327885,8
27327899,9
27327942,7
27327981,8
27327988,9
27327993,10
27328031,0
27328120,10
27328220,8
27328240,3
27328248,8
27328302,6
27328532,10
27328572,10
27328574,8
27328580,0
27328599,10
27328631,10
27328685,10
27328691,8
27328703,5
27328791,10
27328808,4
27328837,9
27328853,9
27328930,10
27328933,10
27329009,7
27329021,10
27329141,10
27329233,10
27329243,0
27329256,9
27329285,2
27329287,10
27329333,10
27329341,10
27329370,1
27329386,8
27329465,10
27329515,8
27329519,2
27329565,0
27329576,9
27329596,10
27329608,10
27329628,10
27329651,5
27329687,9
27329700,10
27329714,10
27329718,10
27329820,9
27329873,10
27329882,9
27330019,5
27330102,0
27330193,6
27330402,10
27330418,10
27330436,6
27330471,10
27330505,3
27330641,10
27330672,10
27330676,9
27330721,10
27330827,8
27331048,9
27331080,9
27331362,10
27331443,10
27331462,6
27331520,8
27331574,9
27331657,7
27331694,9
27331704,8
27331779,2
27331873,7
27331899,10
27331985,8
27332058,9
27332089,10
27332174,9
27332181,7
27332229,10
27332248,10
27332257,10
27332261,10
27332276,10
27332306,9
27332344,6
27332354,1
27332394,8
27332430,10
27332488,8
27332492,10
27332513,10
27332527,10
27332540,9
27332582,10
27332813,10
27332839,9
27332970,10
27332975,8
27333048,10
27333116,10
27333201,10
27333295,10
27333301,7
27333305,6
27333308,7
27333321,9
27333444,5
27333496,3
27333567,10
27333652,8
27333724,9
27333742,0
27333759,8
27333768,10
27333819,10
27333886,10
27333966,10
27334002,10
27334009,10
27334024,10
27334037,0
27334067,10
27334126,10
27334157,0
27334247,10
27334322,10
27334367,10
27334431,8
27334434,8
27334567,10
27334649,9
27334669,10
27334707,9
27334710,10
27334744,2
27334790,10
27334793,10
27334920,8
27334965,8
27335018,8
27335019,10
27335211,8
27335240,8
27335273,10
27335377,7
27335426,8
27335472,2
27335490,10
27335577,8
27335595,6
27335721,10
27335759,10
27335867,10
27335883,10
27335884,4
27335939,10
27335954,10
27335975,10
27336339,10
27336353,0
27336398,10
27336717,10
27336846,10
27336915,10
27336986,10
27336998,10
27337242,10
27337267,10
27337378,9
27337385,3
27337558,8
27337562,10
27337572,10
27337630,10
27337647,10
27337674,8
27337699,9
27337746,10
27337747,10
27337796,10
27337872,0
27338035,6
27338051,0
27338235,8
27338339,8
27338348,10
27338383,10
27338391,3
27338466,8
27338690,9
27338760,10
27338770,10
27338825,10
27338990,10
27339007,10
27339067,10
27339074,10
27339100,5
27339143,10
27339308,9
27339339,10
27339377,8
27339427,0
27339493,5
27339576,8
27339655,10
27339795,8
27339819,9
27339853,10
27339861,10
27339881,8
27339925,10
27340013,0
27340061,8
27340089,10
27340100,10
27340138,0
27340221,7
27340336,6
27340344,10
27340391,7
27340409,10
27340465,7
27340489,8
27340533,0
27340668,3
27340670,5
27340700,10
27340707,10
27340786,5
27340875,10
27340915,4
27340984,8
27341001,7
27341003,10
27341007,8
27341041,1
27341056,5
27341108,10
27341142,5
27341206,10
27341213,4
27341231,10
27341253,8
27341282,10
27341290,10
27341349,7
27341420,0
27341442,10
27341448,10
27341485,10
27341526,7
27341570,10
27341572,4
27341575,10
27341576,3
27341589,8
27341618,7
27341637,3
27341639,9
27341668,1
27341707,10
27341727,4
27341746,3
27341809,6
27341843,10
27341881,7
27341891,8
27341919,8
27341932,4
27342093,6
27342107,0
27342136,5
27342146,9
27342155,10
27342165,5
27342236,6
27342245,7
27342302,5
27342420,10
27342432,9
27342478,8
27342487,0
27342509,2
27342559,4
27342584,7
27342661,5
27342693,10
27342732,10
27342790,7
27342835,10
27342918,8
27342947,10
27343137,5
27343175,10
27343200,7
27343203,10
27343206,7
27343949,0
27344188,9
27344253,10
27344293,7
27344636,10
27344685,6
27344733,8
27344949,7
27344953,5
27345267,6
27345403,10
27345458,9
27345462,10
27345499,8
27345507,9
27345580,10
27345630,4
27345635,7
27345661,10
27345681,5
27345750,8
27345807,10
27345859,10
27345860,10
27345929,7
27345955,10
27345966,10
27346016,9
27346029,8
27346058,9
27346066,10
27346155,9
27346194,10
27346217,8
27346231,7
27346277,10
27346290,10
27346334,10
27346378,8
27346420,9
27346546,8
27346643,0
27346674,10
27346726,8
27346753,2
27346826,10
27346936,9
27346958,8
27346981,8
27346989,2
27347000,8
27347068,6
27347159,10
27347165,3
27347214,10
27347295,9
27347316,0
27347327,10
27347340,10
27347355,10
27347366,4
27347496,8
27347507,8
27347544,7
27347551,8
27347588,8
27347589,9
27347644,1
27347707,2
27347774,10
27347782,10
27347789,8
27347797,8
27347801,3
27347802,0
27347820,10
27347956,6
27347971,10
27347984,7
27348287,10
27348378,10
27348400,8
27348482,10
27348515,3
27348550,2
27348614,2
27348618,7
27348673,9
27348679,5
27348684,7
27348690,10
27348790,10
27348862,9
27348915,7
27348949,7
27348967,10
27348985,8
27348990,8
27349007,9
27349010,5
27349051,10
27349109,7
27349167,2
27349225,9
27349239,2
27349257,3
27349383,6
27349396,1
27349441,2
27349483,7
27349485,1
27349539,5
27349576,8
27349580,7
27349603,9
27349618,10
27349621,1
27349633,7
27349635,10
27349685,10
27349718,8
27349770,5
27349874,5
27349916,1
27349920,8
27349928,10
27350073,10
27350077,8
27350177,2
27350190,10
27350193,10
27350204,10
27350247,3
27350276,10
27350301,9
27350309,4
27350332,9
27350478,10
27350630,6
27350645,5
27350653,0
27350673,10
27350714,9
27350761,2
27350947,8
27350981,10
27350991,9
27351085,8
27351103,8
27351150,10
27351300,10
27351323,2
27351334,8
27351387,5
27351418,0
27351599,10
27351631,0
27351642,10
27351760,9
27351791,2
27351826,5
27351862,9
27351986,10
27352043,10
27352079,10
27352124,10
27352143,10
27352246,8
27352293,6
27352499,10
27352544,5
27352648,6
27352660,10
27352670,8
27352685,0
27352908,3
27352916,8
27353162,5
27353237,10
27353329,10
27353373,5
27353432,7
27353529,10
27353677,5
27354032,9
27354133,0
27354138,9
27354264,10
27354274,10
27354289,10
27354329,8
27354330,9
27354356,8
27354501,7
27354508,4
27354565,5
27354628,3
27354671,10
27354702,7
27354718,6
27354949,10
27354959,6
27355053,9
27355106,10
27355136,10
27355171,8
27355217,10
27355236,10
27355260,5
27355269,7
27355328,10
27355400,10
27355676,8
27355724,7
27355736,10
27355741,10
27355790,10
27355827,2
27355921,2
27355948,5
27355979,10
27356059,8
27356102,8
27356195,0
27356226,8
27356290,10
27356317,10
27356331,10
27356369,10
27356380,5
27356549,8
27356580,10
27356606,10
27356659,10
27356764,9
27356770,10
27356870,8
27356895,1
27356930,1
27356951,8
27356978,0
27357002,0
27357026,10
27357135,10
27357166,8
27357231,10
27357235,7
27357298,9
27357336,10
27357342,5
27357483,10
27357503,10
27357560,7
27357722,10
27357773,8
27357841,7
27357846,10
27357855,3
27357903,4
27357912,10
27357968,10
27357981,5
27357982,10
27357991,10
27358009,5
27358650,10
27358652,10
27358926,10
27358993,10
27359019,10
27359154,9
27359247,10
27359250,10
27359316,10
27359443,0
27359502,10
27359765,7
27359778,6
27359829,7
27359839,8
27359863,6
27359876,10
27359966,10
27360002,10
27360007,7
27360060,1
27360230,10
27360281,1
27360387,10
27360469,9
27360598,5
27360624,10
27360731,7
27360827,8
27360837,9
27360883,10
27360895,10
27360938,10
27360988,10
27361001,10
27361139,10
27361194,1
27361298,10
27361409,10
27361433,9
27361444,1
27361472,6
27361511,10
27361512,7
27361647,8
27361656,0
27361724,10
27361727,7
27361937,9
27362141,8
27362309,10
27362332,10
27362437,0
27362484,10
27362787,8
27362858,4
27363005,10
27363140,9
27363141,10
27363155,1
27363190,1
27363212,10
27363233,10
27363334,10
27363444,3
27363504,10
27363546,7
27363575,10
27363828,2
27363850,7
27363880,10
27363884,10
27363968,8
27363981,10
27364000,10
27364139,10
27364364,10
27364526,10
27364570,10
27364680,10
27364855,9
27365196,1
27365313,7
27365459,1
27365706,4
27365797,10
27365798,9
27365943,9
27365964,0
27365965,4
27365994,8
27366148,3
27366245,10
27366251,10
27366267,9
27366301,8
27366374,10
27366377,5
27366378,10
27366405,8
27366437,7
27366448,8
27366468,6
27366530,6
27366555,4
27366573,10
27366599,5
27366604,5
27366624,10
27366637,5
27366639,1
27366702,5
27366710,1
27366718,5
27366814,5
27366816,5
27366832,10
27366874,5
27366942,10
27366961,5
27366985,6
27366989,2
27367038,9
27367041,10
27367064,10
27367070,10
27367167,9
27367170,7
27367180,10
27367267,7
27367304,7
27367346,8
27367366,8
27367369,5
27367383,10
27367411,10
27367471,8
27367480,10
27367484,5
27367500,10
27367540,7
27367565,1
27367579,8
27367600,7
27367623,10
27367624,10
27367635,8
27367642,7
27367692,5
27367718,8
27367725,8
27367767,8
27367855,5
27367894,1
27367991,9
27368053,8
27368063,10
27368067,5
27368074,6
27368153,8
27368209,5
27368359,1
27368434,7
27368454,10
27368456,2
27368457,7
27368466,9
27368535,5
27368560,8
27368572,9
27368588,5
27368668,0
27368708,3
27368787,5
27368799,8
27368824,6
27368858,9
27368898,5
27368911,8
27368944,10
27368955,10
27369030,1
27369050,6
27369076,3
27369096,10
27369121,5
27369167,8
27369176,10
27369179,10
27369241,10
27369386,7
27369400,7
27369406,1
27369503,8
27369511,8
27369599,9
27369620,10
27369629,10
27369657,8
27369669,4
27369673,7
27369679,10
27369680,5
27369686,9
27369691,10
27369726,6
27369737,5
27369769,5
27369773,10
27369791,10
27369796,10
27369814,10
27369855,5
27369926,0
27369947,2
27369962,10
27370026,6
27370102,6
27370125,7
27370172,10
27370174,10
27370181,10
27370194,8
27370208,6
27370250,8
27370255,7
27370325,9
27370365,8
27370393,9
27370497,7
27370538,9
27370594,10
27370610,10
27370637,10
27370664,10
27370722,0
27370773,8
27370815,10
27370889,10
27370909,6
27370913,8
27370949,10
27371029,8
27371035,10
27371049,10
27371053,9
27371094,10
27371109,10
27371165,1
27371205,10
27371213,10
27371218,10
27371237,0
27371262,9
27371405,8
